CustomerID,Recency,Frequency,Monetary,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster,Hierarchical_Cluster,Segment,Hierarchical_Segment
13900.0,183,3,740.95,0.916973324812011,-0.17315634692012194,-0.15015452759104006,0,2,At-Risk Customers,Loyal Customers
13901.0,72,5,2867.2,-0.19837153792619786,0.10468764813795346,0.1340327138898739,1,2,Occasional Buyers,Loyal Customers
13904.0,37,2,332.64,-0.5500568550058132,-0.3120783444491596,-0.20472783391394284,1,2,Occasional Buyers,Loyal Customers
13908.0,79,4,2369.55,-0.12803447451027478,-0.03423434939108423,0.06751853130411177,1,2,Occasional Buyers,Loyal Customers
13911.0,57,9,2580.91,-0.34909381667460443,0.6603756382541043,0.09576817991523741,1,2,Occasional Buyers,Loyal Customers
13914.0,11,2,626.45,-0.8113088048363847,-0.3120783444491596,-0.16545820267607927,1,2,Occasional Buyers,Loyal Customers
13917.0,49,2,272.04,-0.429479032007088,-0.3120783444491596,-0.21282742090218193,1,2,Occasional Buyers,Loyal Customers
13918.0,49,2,1212.8400000000001,-0.429479032007088,-0.3120783444491596,-0.08708333775803427,1,2,Occasional Buyers,Loyal Customers
13922.0,351,1,172.25,2.6050628467941648,-0.4510003419781973,-0.22616500812258422,0,1,At-Risk Customers,Occasional Buyers
13923.0,53,1,351.13,-0.3892864243408462,-0.4510003419781973,-0.20225652428667315,1,2,Occasional Buyers,Loyal Customers
13924.0,1,6,1838.8500000000001,-0.9117903240019891,0.24360964566699117,-0.003413000290912835,1,2,Occasional Buyers,Loyal Customers
13925.0,92,4,678.25,0.0025915004050109363,-0.03423434939108423,-0.15853479333629733,1,2,Occasional Buyers,Loyal Customers
13926.0,23,1,223.85000000000002,-0.6907309818376594,-0.4510003419781973,-0.2192683300929945,1,2,Occasional Buyers,Loyal Customers
13927.0,74,1,348.99,-0.17827523409307697,-0.4510003419781973,-0.2025425493057298,1,2,Occasional Buyers,Loyal Customers
13928.0,10,4,464.57,-0.8213569567529452,-0.03423434939108423,-0.18709452514565264,1,2,Occasional Buyers,Loyal Customers
13929.0,169,2,842.65,0.7762991979801648,-0.3120783444491596,-0.13656165635830217,0,2,At-Risk Customers,Loyal Customers
13930.0,57,2,337.34,-0.34909381667460443,-0.3120783444491596,-0.20409964812442594,1,2,Occasional Buyers,Loyal Customers
13931.0,95,2,1237.53,0.032735956154692256,-0.3120783444491596,-0.08378335751480619,1,2,Occasional Buyers,Loyal Customers
13932.0,294,1,307.4,2.03231818755022,-0.4510003419781973,-0.20810132526019948,0,1,At-Risk Customers,Occasional Buyers
13933.0,109,2,608.7900000000001,0.1734100829865384,-0.3120783444491596,-0.16781857736605127,1,2,Occasional Buyers,Loyal Customers
13934.0,263,1,922.1,1.7208254781368462,-0.4510003419781973,-0.12594264338444744,0,1,At-Risk Customers,Occasional Buyers
13936.0,179,1,376.58,0.8767807171457692,-0.4510003419781973,-0.19885496506471467,0,2,At-Risk Customers,Loyal Customers
13937.0,169,1,158.85,0.7762991979801648,-0.4510003419781973,-0.2279560059054622,0,2,At-Risk Customers,Loyal Customers
13938.0,35,1,71.66,-0.5701531588389341,-0.4510003419781973,-0.23960952058375534,1,2,Occasional Buyers,Loyal Customers
13939.0,23,3,568.55,-0.6907309818376594,-0.17315634692012194,-0.17319691697672357,1,2,Occasional Buyers,Loyal Customers
13940.0,17,4,839.14,-0.751019893337022,-0.03423434939108423,-0.13703079085217543,1,2,Occasional Buyers,Loyal Customers
13941.0,21,5,5112.96,-0.7108272856707802,0.10468764813795346,0.43419324977614193,1,2,Occasional Buyers,Loyal Customers
13946.0,79,3,561.5699999999999,-0.12803447451027478,-0.17315634692012194,-0.17412983970243165,1,2,Occasional Buyers,Loyal Customers
13947.0,65,1,90.6,-0.26870860134212093,-0.4510003419781973,-0.23707806550855326,1,2,Occasional Buyers,Loyal Customers
13948.0,360,1,102.0,2.695496214043209,-0.4510003419781973,-0.23555438082759736,0,1,At-Risk Customers,Occasional Buyers
13949.0,2,6,2427.32,-0.9017421720854286,0.24360964566699117,0.07523987025313111,1,2,Occasional Buyers,Loyal Customers
13950.0,11,4,745.06,-0.8113088048363847,-0.03423434939108423,-0.14960519916659018,1,2,Occasional Buyers,Loyal Customers
13951.0,176,3,674.45,0.8466362613960878,-0.17315634692012194,-0.1590426882299493,0,2,At-Risk Customers,Loyal Customers
13952.0,217,2,3251.071,1.2586104899750659,-0.3120783444491596,0.1853395877638398,0,1,At-Risk Customers,Occasional Buyers
13953.0,7,7,3515.68,-0.8515014125026265,0.38253164319602884,0.22070631405708996,1,2,Occasional Buyers,Loyal Customers
13954.0,1,2,439.92,-0.9117903240019891,-0.3120783444491596,-0.1903891591268423,1,2,Occasional Buyers,Loyal Customers
13955.0,154,2,322.96,0.6255769192317582,-0.3120783444491596,-0.2060216293272457,0,2,At-Risk Customers,Loyal Customers
13956.0,5,5,1026.42,-0.8715977163357473,0.10468764813795346,-0.1119995919881916,1,2,Occasional Buyers,Loyal Customers
13959.0,79,3,598.2,-0.12803447451027478,-0.17315634692012194,-0.16923400024072868,1,2,Occasional Buyers,Loyal Customers
13960.0,21,2,230.22,-0.7108272856707802,-0.3120783444491596,-0.21841693786337266,1,2,Occasional Buyers,Loyal Customers
13962.0,21,2,169.55,-0.7108272856707802,-0.3120783444491596,-0.22652588081017905,1,2,Occasional Buyers,Loyal Customers
13963.0,308,4,664.54,2.172992314382066,-0.03423434939108423,-0.16036722464997322,0,1,At-Risk Customers,Occasional Buyers
13967.0,145,1,80.7,0.5351435519827142,-0.4510003419781973,-0.23840126536306755,0,2,At-Risk Customers,Loyal Customers
13969.0,7,18,9053.94,-0.8515014125026265,1.9106736160154436,0.9609310439825863,3,0,New Customers,At-Risk Customers
13971.0,18,8,2758.26,-0.7409717414204616,0.5214536407250665,0.11947216922817812,1,2,Occasional Buyers,Loyal Customers
13972.0,70,2,190.25,-0.21846784175931874,-0.3120783444491596,-0.22375919020528548,1,2,Occasional Buyers,Loyal Customers
13973.0,287,1,264.7,1.9619811241342966,-0.4510003419781973,-0.21380845998623596,0,1,At-Risk Customers,Occasional Buyers
13974.0,49,1,413.59000000000003,-0.429479032007088,-0.4510003419781973,-0.1939083361136465,1,2,Occasional Buyers,Loyal Customers
13975.0,31,6,2526.28,-0.6103457665051759,0.24360964566699117,0.08846652253623577,1,2,Occasional Buyers,Loyal Customers
13976.0,206,1,357.98,1.148080818892901,-0.4510003419781973,-0.20134097691259004,0,1,At-Risk Customers,Occasional Buyers
13978.0,14,2,196.79000000000002,-0.7811643490867034,-0.3120783444491596,-0.22288507636200028,1,2,Occasional Buyers,Loyal Customers
13979.0,73,1,869.87,-0.1883233860096374,-0.4510003419781973,-0.1329235250411426,1,2,Occasional Buyers,Loyal Customers
13980.0,60,1,200.14,-0.31894936092492315,-0.4510003419781973,-0.2224373269162808,1,2,Occasional Buyers,Loyal Customers
13982.0,39,4,1871.81,-0.5299605511726924,-0.03423434939108423,0.0009923196287630596,1,2,Occasional Buyers,Loyal Customers
13983.0,29,12,2603.43,-0.6304420703382968,1.0771416308412174,0.09877812544288005,3,2,New Customers,Loyal Customers
13984.0,26,5,920.51,-0.6605865260879781,0.10468764813795346,-0.1261551573004755,1,2,Occasional Buyers,Loyal Customers
13985.0,4,15,7060.13,-0.8816458682523077,1.4939076234283306,0.6944452761109527,3,2,New Customers,Loyal Customers
13986.0,17,1,320.46,-0.751019893337022,-0.4510003419781973,-0.20635577070464828,1,2,Occasional Buyers,Loyal Customers
13988.0,19,6,4147.96,-0.7309235895039011,0.24360964566699117,0.30521467809873715,1,2,Occasional Buyers,Loyal Customers
13989.0,65,2,1266.08,-0.26870860134212093,-0.3120783444491596,-0.07996746298486847,1,2,Occasional Buyers,Loyal Customers
13990.0,213,1,311.3,1.218417882308824,-0.4510003419781973,-0.20758006471145143,0,1,At-Risk Customers,Occasional Buyers
13991.0,12,6,855.97,-0.8012606529198243,0.24360964566699117,-0.1347813510995011,1,2,Occasional Buyers,Loyal Customers
13992.0,30,1,76.8,-0.6203939184217363,-0.4510003419781973,-0.23892252591181562,1,2,Occasional Buyers,Loyal Customers
13993.0,42,9,3466.36,-0.49981609542301103,0.6603756382541043,0.21411437296369143,1,2,Occasional Buyers,Loyal Customers
13994.0,3,6,2313.14,-0.8916940201688682,0.24360964566699117,0.05997896526439939,1,2,Occasional Buyers,Loyal Customers
13995.0,15,5,1393.69,-0.7711161971701429,0.10468764813795346,-0.06291155051672997,1,2,Occasional Buyers,Loyal Customers
13999.0,10,12,3901.81,-0.8213569567529452,1.0771416308412174,0.27231511807967684,3,2,New Customers,Loyal Customers
14000.0,211,1,635.66,1.1983215784757033,-0.4510003419781973,-0.1642272258417281,0,1,At-Risk Customers,Occasional Buyers
14001.0,45,3,2043.0800000000002,-0.46967163967332975,-0.17315634692012194,0.023883677111860624,1,2,Occasional Buyers,Loyal Customers
14002.0,134,2,529.73,0.4246138809005494,-0.3120783444491596,-0.1783854642850312,1,2,Occasional Buyers,Loyal Customers
14004.0,43,7,4582.64,-0.4897679435064506,0.38253164319602884,0.3633125076704826,1,2,Occasional Buyers,Loyal Customers
14005.0,9,5,2874.72,-0.8314051086695056,0.10468764813795346,0.13503781115310093,1,2,Occasional Buyers,Loyal Customers
14006.0,115,3,962.19,0.23369899448590106,-0.17315634692012194,-0.12058435225641928,1,2,Occasional Buyers,Loyal Customers
14009.0,198,2,695.61,1.0676956035604175,-0.3120783444491596,-0.15621451561161365,0,2,At-Risk Customers,Loyal Customers
14012.0,277,1,328.8,1.8614996049686923,-0.4510003419781973,-0.2052410750696332,0,1,At-Risk Customers,Occasional Buyers
14013.0,110,3,473.02,0.18345823490309884,-0.17315634692012194,-0.18596512729003184,1,2,Occasional Buyers,Loyal Customers
14014.0,77,1,505.18,-0.14813077834339566,-0.4510003419781973,-0.18166673261112473,1,2,Occasional Buyers,Loyal Customers
14015.0,52,1,917.34,-0.39933457625740665,-0.4510003419781973,-0.12657884856702198,1,2,Occasional Buyers,Loyal Customers
14019.0,46,3,1421.61,-0.4596234877567693,-0.17315634692012194,-0.059179859613897726,1,2,Occasional Buyers,Loyal Customers
14020.0,16,2,642.8,-0.7610680452535825,-0.3120783444491596,-0.16327291806786626,1,2,Occasional Buyers,Loyal Customers
14021.0,155,3,631.9,0.6356250711483187,-0.17315634692012194,-0.16472977447334158,0,2,At-Risk Customers,Loyal Customers
14022.0,225,1,440.0,1.3389957053075494,-0.4510003419781973,-0.19037846660276542,0,1,At-Risk Customers,Occasional Buyers
14023.0,7,2,584.07,-0.8515014125026265,-0.3120783444491596,-0.1711225673058082,1,2,Occasional Buyers,Loyal Customers
14024.0,121,2,327.7,0.2939879059852637,-0.3120783444491596,-0.20538809727569035,1,2,Occasional Buyers,Loyal Customers
14027.0,60,1,104.82,-0.31894936092492315,-0.4510003419781973,-0.23517746935388725,1,2,Occasional Buyers,Loyal Customers
14029.0,63,2,467.66,-0.2888049051752418,-0.3120783444491596,-0.186681526403183,1,2,Occasional Buyers,Loyal Customers
14030.0,18,8,2360.09,-0.7409717414204616,0.5214536407250665,0.06625414033202032,1,2,Occasional Buyers,Loyal Customers
14031.0,7,19,17286.86,-0.8515014125026265,2.0495956135444815,2.0613147355207624,3,0,New Customers,At-Risk Customers
14032.0,2,11,2975.59,-0.9017421720854286,0.9382196333121796,0.1485197474485412,3,2,New Customers,Loyal Customers
14034.0,22,3,651.8199999999999,-0.7007791337542199,-0.17315634692012194,-0.16206733597819767,1,2,Occasional Buyers,Loyal Customers
14035.0,28,5,1428.02,-0.6404902222548572,0.10468764813795346,-0.058323121122237434,1,2,Occasional Buyers,Loyal Customers
14036.0,284,1,626.65,1.9318366683846153,-0.4510003419781973,-0.16543147136588707,0,1,At-Risk Customers,Occasional Buyers
14037.0,176,2,147.20000000000002,0.8466362613960878,-0.3120783444491596,-0.2295131047241583,0,2,At-Risk Customers,Loyal Customers
14038.0,78,3,1560.38,-0.13808262642683522,-0.17315634692012194,-0.040632340037034,1,2,Occasional Buyers,Loyal Customers
14039.0,33,1,152.2,-0.590249462672055,-0.4510003419781973,-0.2288448219693531,1,2,Occasional Buyers,Loyal Customers
14040.0,40,12,3614.92,-0.519912399256132,1.0771416308412174,0.23397039017446372,3,2,New Customers,Loyal Customers
14041.0,266,1,141.41,1.7509699338865274,-0.4510003419781973,-0.23028697615422272,0,1,At-Risk Customers,Occasional Buyers
14044.0,26,4,652.82,-0.6605865260879781,-0.03423434939108423,-0.1619336794272366,1,2,Occasional Buyers,Loyal Customers
14045.0,109,4,1659.75,0.1734100829865384,-0.03423434939108423,-0.027350888568035345,1,2,Occasional Buyers,Loyal Customers
14046.0,284,1,154.99,1.9318366683846153,-0.4510003419781973,-0.2284719201921718,0,1,At-Risk Customers,Occasional Buyers
14047.0,8,5,1308.6100000000001,-0.841453260586066,0.10468764813795346,-0.07428304987249536,1,2,Occasional Buyers,Loyal Customers
14048.0,305,1,409.93,2.1428478586323845,-0.4510003419781973,-0.19439751909016392,0,1,At-Risk Customers,Occasional Buyers
14049.0,16,4,5681.72,-0.7610680452535825,-0.03423434939108423,0.5102117497007438,1,2,Occasional Buyers,Loyal Customers
14050.0,31,2,746.36,-0.6103457665051759,-0.3120783444491596,-0.1494314456503408,1,2,Occasional Buyers,Loyal Customers
14051.0,0,23,15610.390000000001,-0.9218384759185495,2.605283603660632,1.8372435375311054,3,0,New Customers,At-Risk Customers
14052.0,19,1,225.36,-0.7309235895039011,-0.4510003419781973,-0.2190665087010433,1,2,Occasional Buyers,Loyal Customers
14053.0,124,2,260.25,0.32413236173494503,-0.3120783444491596,-0.2144032316380126,1,2,Occasional Buyers,Loyal Customers
14054.0,65,1,92.46,-0.26870860134212093,-0.4510003419781973,-0.2368294643237657,1,2,Occasional Buyers,Loyal Customers
14055.0,106,1,725.6400000000001,0.1432656272368571,-0.4510003419781973,-0.15220080938625358,1,2,Occasional Buyers,Loyal Customers
14056.0,1,23,8214.65,-0.9117903240019891,2.605283603660632,0.8487544373264939,3,0,New Customers,At-Risk Customers
14057.0,23,17,6217.96,-0.6907309818376594,1.771751618486406,0.5818837385880926,3,0,New Customers,At-Risk Customers
14059.0,266,1,183.6,1.7509699338865274,-0.4510003419781973,-0.22464800626917641,0,1,At-Risk Customers,Occasional Buyers
14060.0,4,19,6140.42,-0.8816458682523077,2.0495956135444815,0.5715200096265733,3,0,New Customers,At-Risk Customers
14062.0,9,12,10464.85,-0.8314051086695056,1.0771416308412174,1.149508408299029,3,0,New Customers,At-Risk Customers
14064.0,29,5,1353.74,-0.6304420703382968,0.10468764813795346,-0.06825112972762358,1,2,Occasional Buyers,Loyal Customers
14066.0,266,1,152.55,1.7509699338865274,-0.4510003419781973,-0.22879804217651675,0,1,At-Risk Customers,Occasional Buyers
14067.0,63,2,374.7,-0.2888049051752418,-0.3120783444491596,-0.1991062393805214,1,2,Occasional Buyers,Loyal Customers
14068.0,320,1,265.85,2.293570137380791,-0.4510003419781973,-0.21365475495263078,0,1,At-Risk Customers,Occasional Buyers
14071.0,3,8,1438.82,-0.8916940201688682,0.5214536407250665,-0.0568796303718582,1,2,Occasional Buyers,Loyal Customers
14073.0,32,1,151.04,-0.6002976145886154,-0.4510003419781973,-0.2289998635684679,1,2,Occasional Buyers,Loyal Customers
14075.0,4,3,942.26,-0.8816458682523077,-0.17315634692012194,-0.12324812731707284,1,2,Occasional Buyers,Loyal Customers
14076.0,129,1,122.47,0.3743731213177472,-0.4510003419781973,-0.23281843122942486,1,2,Occasional Buyers,Loyal Customers
14077.0,40,5,499.41999999999996,-0.519912399256132,0.10468764813795346,-0.18243659434466034,1,2,Occasional Buyers,Loyal Customers
14078.0,101,6,1049.37,0.09302486765405489,0.24360964566699117,-0.10893217414363572,1,2,Occasional Buyers,Loyal Customers
14079.0,124,1,375.1,0.32413236173494503,-0.4510003419781973,-0.19905277676013702,1,2,Occasional Buyers,Loyal Customers
14080.0,32,1,45.599999999999994,-0.6002976145886154,-0.4510003419781973,-0.2430926103018001,1,2,Occasional Buyers,Loyal Customers
14081.0,302,2,934.52,2.1127034028827034,-0.3120783444491596,-0.1242826290215113,0,1,At-Risk Customers,Occasional Buyers
14082.0,364,1,182.25,2.7356888217094504,-0.4510003419781973,-0.2248284426129738,0,1,At-Risk Customers,Occasional Buyers
14083.0,4,9,1018.43,-0.8816458682523077,0.6603756382541043,-0.11306750783037033,1,2,Occasional Buyers,Loyal Customers
14085.0,2,18,4448.54,-0.9017421720854286,1.9106736160154436,0.3453891641866069,3,0,New Customers,At-Risk Customers
14087.0,2,1,194.42,-0.9017421720854286,-0.4510003419781973,-0.22320184238777793,1,2,Occasional Buyers,Loyal Customers
14088.0,10,13,50491.81,-0.8213569567529452,1.216063628370255,6.499373827354589,3,0,New Customers,At-Risk Customers
14089.0,56,1,161.0,-0.3591419685911649,-0.4510003419781973,-0.22766864432089592,1,2,Occasional Buyers,Loyal Customers
14090.0,324,1,76.32000000000001,2.333762745047033,-0.4510003419781973,-0.2389866810562769,0,1,At-Risk Customers,Occasional Buyers
14092.0,7,14,4076.91,-0.8515014125026265,1.354985625899293,0.29571838015295515,3,2,New Customers,Loyal Customers
14093.0,12,1,442.85,-0.8012606529198243,-0.4510003419781973,-0.18999754543252648,1,2,Occasional Buyers,Loyal Customers
14096.0,4,17,65164.79,-0.8816458682523077,1.771751618486406,8.460513726474929,2,0,Loyal Customers,At-Risk Customers
14098.0,36,1,147.35,-0.5601050069223736,-0.4510003419781973,-0.22949305624151417,1,2,Occasional Buyers,Loyal Customers
14099.0,16,11,3104.17,-0.7610680452535825,0.9382196333121796,0.1657053067711119,3,2,New Customers,Loyal Customers
14100.0,137,1,194.9,0.45475833665023074,-0.4510003419781973,-0.22313768724331662,1,2,Occasional Buyers,Loyal Customers
14101.0,73,6,5976.79,-0.1883233860096374,0.24360964566699117,0.5496497881928183,1,2,Occasional Buyers,Loyal Customers
14102.0,5,5,1360.28,-0.8715977163357473,0.10468764813795346,-0.06737701588433838,1,2,Occasional Buyers,Loyal Customers
14104.0,154,2,216.20999999999998,0.6255769192317582,-0.3120783444491596,-0.22028946614233685,0,2,At-Risk Customers,Loyal Customers
14105.0,239,1,1266.23,1.4796698321393955,-0.4510003419781973,-0.0799474145022243,0,1,At-Risk Customers,Occasional Buyers
14107.0,51,7,2703.23,-0.4093827281739671,0.38253164319602884,0.112117049228792,1,2,Occasional Buyers,Loyal Customers
14108.0,30,2,597.91,-0.6203939184217363,-0.3120783444491596,-0.16927276064050742,1,2,Occasional Buyers,Loyal Customers
14109.0,72,1,144.2,-0.19837153792619786,-0.4510003419781973,-0.22991407437704142,1,2,Occasional Buyers,Loyal Customers
14110.0,3,12,5683.15,-0.8916940201688682,1.0771416308412174,0.510402878568618,3,2,New Customers,Loyal Customers
14111.0,14,4,692.85,-0.7811643490867034,-0.03423434939108423,-0.15658340769226614,1,2,Occasional Buyers,Loyal Customers
14112.0,22,7,2915.15,-0.7007791337542199,0.38253164319602884,0.14044154550845586,1,2,Occasional Buyers,Loyal Customers
14113.0,3,4,1840.42,-0.8916940201688682,-0.03423434939108423,-0.0032031595059040085,1,2,Occasional Buyers,Loyal Customers
14114.0,273,2,386.53,1.8213069973024505,-0.3120783444491596,-0.1975250823826523,0,1,At-Risk Customers,Occasional Buyers
14116.0,19,5,1382.74,-0.7309235895039011,0.10468764813795346,-0.06437508974975338,1,2,Occasional Buyers,Loyal Customers
14117.0,143,1,90.0,0.5150472481495934,-0.4510003419781973,-0.23715825943912985,0,2,At-Risk Customers,Loyal Customers
14121.0,3,4,2780.15,-0.8916940201688682,-0.03423434939108423,0.1223979111287153,1,2,Occasional Buyers,Loyal Customers
14124.0,84,1,419.58000000000004,-0.07779371492747258,-0.4510003419781973,-0.1931077333733899,1,2,Occasional Buyers,Loyal Customers
14125.0,10,3,2740.43,-0.8213569567529452,-0.17315634692012194,0.11708907292454271,1,2,Occasional Buyers,Loyal Customers
14126.0,7,3,706.1300000000001,-0.8515014125026265,-0.17315634692012194,-0.1548084486955035,1,2,Occasional Buyers,Loyal Customers
14127.0,122,3,709.71,0.30403605790182414,-0.17315634692012194,-0.15432995824306298,1,2,Occasional Buyers,Loyal Customers
14128.0,60,2,637.5,-0.31894936092492315,-0.3120783444491596,-0.16398129778795978,1,2,Occasional Buyers,Loyal Customers
14129.0,1,5,1123.8600000000001,-0.9117903240019891,0.10468764813795346,-0.09897609766254772,1,2,Occasional Buyers,Loyal Customers
14130.0,319,1,483.86,2.2835219854642306,-0.4510003419781973,-0.18451629027761413,0,1,At-Risk Customers,Occasional Buyers
14132.0,2,11,3586.0299999999997,-0.9017421720854286,0.9382196333121796,0.23010905241719917,3,2,New Customers,Loyal Customers
14133.0,129,3,605.64,0.3743731213177472,-0.17315634692012194,-0.16823959550157858,1,2,Occasional Buyers,Loyal Customers
14135.0,1,15,4690.31,-0.9117903240019891,1.4939076234283306,0.3777033085124579,3,2,New Customers,Loyal Customers
14138.0,1,2,982.3800000000001,-0.9117903240019891,-0.3120783444491596,-0.11788582649251585,1,2,Occasional Buyers,Loyal Customers
14139.0,46,1,415.82,-0.4596234877567693,-0.4510003419781973,-0.1936102820050034,1,2,Occasional Buyers,Loyal Customers
14140.0,3,2,935.05,-0.8916940201688682,-0.3120783444491596,-0.12421179104950195,1,2,Occasional Buyers,Loyal Customers
14141.0,2,4,915.13,-0.9017421720854286,-0.03423434939108423,-0.1268742295446459,1,2,Occasional Buyers,Loyal Customers
14142.0,373,1,311.81,2.8261221889584944,-0.4510003419781973,-0.2075118998704613,0,1,At-Risk Customers,Occasional Buyers
14143.0,133,1,115.8,0.41456572898398897,-0.4510003419781973,-0.233709920424335,1,2,Occasional Buyers,Loyal Customers
14145.0,46,4,3742.2,-0.4596234877567693,-0.03423434939108423,0.25098219598078503,1,2,Occasional Buyers,Loyal Customers
14146.0,8,5,4191.0,-0.841453260586066,0.10468764813795346,0.31096725605210035,1,2,Occasional Buyers,Loyal Customers
14147.0,78,2,483.4,-0.13808262642683522,-0.3120783444491596,-0.1845777722910562,1,2,Occasional Buyers,Loyal Customers
14148.0,233,1,157.2,1.419380920640033,-0.4510003419781973,-0.2281765392145479,0,1,At-Risk Customers,Occasional Buyers
14149.0,220,1,446.62,1.2887549457247471,-0.4510003419781973,-0.18949366023540334,0,1,At-Risk Customers,Occasional Buyers
14150.0,35,2,658.64,-0.5701531588389341,-0.3120783444491596,-0.1611557983006434,1,2,Occasional Buyers,Loyal Customers
14152.0,75,2,621.29,-0.16822708217651655,-0.3120783444491596,-0.16614787047903826,1,2,Occasional Buyers,Loyal Customers
14154.0,239,2,1345.62,1.4796698321393955,-0.3120783444491596,-0.06933642092142725,0,1,At-Risk Customers,Occasional Buyers
14155.0,266,1,118.75,1.7509699338865274,-0.4510003419781973,-0.23331563359899993,0,1,At-Risk Customers,Occasional Buyers
14157.0,19,2,432.88,-0.7309235895039011,-0.3120783444491596,-0.191330101245608,1,2,Occasional Buyers,Loyal Customers
14158.0,40,1,507.66,-0.519912399256132,-0.4510003419781973,-0.18133526436474137,1,2,Occasional Buyers,Loyal Customers
14159.0,19,11,4693.01,-0.7309235895039011,0.9382196333121796,0.3780641812000527,3,2,New Customers,Loyal Customers
14161.0,215,3,1110.52,1.238514186141945,-0.17315634692012194,-0.10075907605236804,0,1,At-Risk Customers,Occasional Buyers
14162.0,173,2,289.36,0.8164918056464066,-0.3120783444491596,-0.21051248943953665,0,2,At-Risk Customers,Loyal Customers
14163.0,87,4,2445.91,-0.04764925917779126,-0.03423434939108423,0.07772454553549683,1,2,Occasional Buyers,Loyal Customers
14164.0,70,2,1631.77,-0.21846784175931874,-0.3120783444491596,-0.03109059886392528,1,2,Occasional Buyers,Loyal Customers
14165.0,275,1,122.53999999999999,1.8414033011355715,-0.4510003419781973,-0.2328090752708576,0,1,At-Risk Customers,Occasional Buyers
14167.0,39,4,574.84,-0.5299605511726924,-0.03423434939108423,-0.1723562172711786,1,2,Occasional Buyers,Loyal Customers
14171.0,98,1,363.79,0.06288041190437357,-0.4510003419781973,-0.2005644323515064,1,2,Occasional Buyers,Loyal Customers
14173.0,10,4,450.84,-0.8213569567529452,-0.03423434939108423,-0.18892962959034776,1,2,Occasional Buyers,Loyal Customers
14174.0,33,1,134.46,-0.590249462672055,-0.4510003419781973,-0.23121588918340197,1,2,Occasional Buyers,Loyal Customers
14175.0,59,3,3222.3,-0.3289975128414836,-0.17315634692012194,0.1814941551361397,1,2,Occasional Buyers,Loyal Customers
14176.0,297,4,576.9000000000001,2.062462643299901,-0.03423434939108423,-0.17208088477619887,0,1,At-Risk Customers,Occasional Buyers
14177.0,86,4,559.41,-0.057697411094351704,-0.03423434939108423,-0.1744185378525075,1,2,Occasional Buyers,Loyal Customers
14178.0,8,7,1620.93,-0.841453260586066,0.38253164319602884,-0.032539435876342955,1,2,Occasional Buyers,Loyal Customers
14179.0,40,2,719.78,-0.519912399256132,-0.3120783444491596,-0.1529840367748853,1,2,Occasional Buyers,Loyal Customers
14180.0,10,25,4748.52,-0.8213569567529452,2.8831275987187075,0.38548345634390013,3,0,New Customers,At-Risk Customers
14184.0,66,1,452.89,-0.2586604494255605,-0.4510003419781973,-0.18865563366087762,1,2,Occasional Buyers,Loyal Customers
14185.0,331,1,197.65,2.404099808462956,-0.4510003419781973,-0.22277013172817375,0,1,At-Risk Customers,Occasional Buyers
14188.0,30,6,2054.36,-0.6203939184217363,0.24360964566699117,0.025391323006701168,1,2,Occasional Buyers,Loyal Customers
14189.0,2,15,4654.08,-0.9017421720854286,1.4939076234283306,0.3728609316711393,3,2,New Customers,Loyal Customers
14191.0,1,13,4684.76,-0.9117903240019891,1.216063628370255,0.37696151465462413,3,2,New Customers,Loyal Customers
14193.0,67,2,853.39,-0.24861229750900005,-0.3120783444491596,-0.1351261850009806,1,2,Occasional Buyers,Loyal Customers
14194.0,4,21,11349.52,-0.8816458682523077,2.327439608602557,1.2677503492377336,3,0,New Customers,At-Risk Customers
14195.0,201,2,1012.0,1.0978400593100988,-0.3120783444491596,-0.11392691945304982,0,2,At-Risk Customers,Loyal Customers
14196.0,106,1,335.52,0.1432656272368571,-0.4510003419781973,-0.204342903047175,1,2,Occasional Buyers,Loyal Customers
14198.0,18,4,701.4,-0.7409717414204616,-0.03423434939108423,-0.15544064418154924,1,2,Occasional Buyers,Loyal Customers
14199.0,218,1,185.39999999999998,1.2686586418916264,-0.4510003419781973,-0.22440742447744652,0,1,At-Risk Customers,Occasional Buyers
14201.0,60,7,747.44,-0.31894936092492315,0.38253164319602884,-0.1492870965753029,1,2,Occasional Buyers,Loyal Customers
14204.0,2,1,161.03,-0.9017421720854286,-0.4510003419781973,-0.22766463462436712,1,2,Occasional Buyers,Loyal Customers
14205.0,16,2,466.7,-0.7610680452535825,-0.3120783444491596,-0.1868098366921056,1,2,Occasional Buyers,Loyal Customers
14206.0,239,1,328.15999999999997,1.4796698321393955,-0.4510003419781973,-0.2053266152622483,0,1,At-Risk Customers,Occasional Buyers
14208.0,94,1,151.74,0.022687804238131815,-0.4510003419781973,-0.22890630398279518,1,2,Occasional Buyers,Loyal Customers
14209.0,10,6,2073.43,-0.8213569567529452,0.24360964566699117,0.027940153433528184,1,2,Occasional Buyers,Loyal Customers
14210.0,105,6,1905.8400000000001,0.13321747532029665,0.24360964566699117,0.00554065205796732,1,2,Occasional Buyers,Loyal Customers
14211.0,53,9,2241.1,-0.3892864243408462,0.6603756382541043,0.050350347333165985,1,2,Occasional Buyers,Loyal Customers
14212.0,89,1,1070.48,-0.027552955344670383,-0.4510003419781973,-0.10611068435284812,1,2,Occasional Buyers,Loyal Customers
